-0.672016891,-0.028952206
-0.645098445,-0.080287224
-0.816609451,1.06308364
-0.783490085,0.857743566
-0.742843589,0.605735294
-0.706713371,0.381727941
-0.670583153,0.157720588
-0.627750205,-0.098954504
-0.57925399,-0.346295956
-0.551941265,-0.54230239
-0.498642025,-0.85497932
-0.624165858,-0.005618107
-0.616244451,0.051939338
-0.584988945,-0.035174632
-0.565776845,-0.047619485
-0.549575596,-0.041397059
-0.535381582,-0.022729779
-0.520183951,-0.010284926
-0.501975468,-0.016507353
-0.479752516,-0.047619485
-0.458533181,-0.072509191
-0.475451299,0.139053309
-0.437528908,-0.131622243
-0.436346073,-0.005618107
-0.413370409,-0.103621324
-0.403190863,-0.060064338
-0.391004083,-0.028952206
-0.375806452,-0.016507353
-0.361612437,0.002159926
-0.345411189,0.008382353
-0.328206323,0.008382353
-0.308994223,-0.0040625
-0.291789357,-0.0040625
-0.276591725,0.008382353
-0.25938686,0.008382353
-0.242181994,0.008382353
-0.224977128,0.008382353
-0.205765028,-0.0040625
-0.181534842,-0.047619485
-0.196302352,0.157720588
-0.162537802,-0.094287684
-0.155333265,-0.005618107
-0.12791301,-0.060064338
-0.109023501,-0.061619945
-0.269709779,0.979080882
-0.132407781,0.145586857
-0.22469038,0.717738971
-0.188560162,0.493731618
-0.080527942,-0.131622243
-0.022437624,-0.476966912
0.008363865,-0.691640625
-0.091782792,0.027049632
-0.07916589,0.064384191
-0.053932087,0.014604779
-0.032712752,-0.010284926
-0.016511504,-0.0040625
0.009224108,-0.056953125
0.013883759,0.020827206
0.033095859,0.008382353
0.050300725,0.008382353
0.070516442,-0.010284926
0.093743011,-0.047619485
0.081384183,0.142786765
0.112740051,-0.094287684
0.116933737,0.013049173
0.139909401,-0.084954044
0.150088947,-0.041397059
0.160268492,0.002159926
0.183925183,-0.028952206
0.157544389,0.232389706
0.202162341,-0.051352941
0.013023516,1.128419118
0.049153734,0.904411765
0.08815143,0.680404412
0.124281648,0.456397059
0.240615216,-0.204424632
0.277548328,-0.458299632
0.320550934,-0.730841912
0.343643687,-0.8503125
0.210592725,0.045716912
0.224786739,0.064384191
0.253031394,-0.0040625
0.271239877,-0.010284926
0.285433891,0.008382353
0.299627906,0.027049632
0.316832771,0.027049632
0.337048489,0.008382353
0.361278675,-0.035174632
0.3644329,0.051939338
0.377814462,0.051939338
0.408448682,-0.078731618
0.41762461,-0.028952206
0.42981139,0.002159926
0.446012639,0.008382353
0.463217505,0.008382353
0.477411519,0.027049632
0.494616385,0.027049632
0.511821251,0.027049632
0.529026116,0.027049632
0.546230982,0.027049632
0.563435848,0.027049632
0.580640714,0.027049632
0.605874517,-0.022729779
0.596985336,0.139053309
0.621358896,-0.047619485
0.625552582,0.059717371
0.651539099,-0.056953125
0.662220453,-0.016507353
0.686952447,-0.063175551
0.533757455,0.904411765
0.569887673,0.680404412
0.606017891,0.456397059
0.646019204,0.226167279
0.697060306,-0.010284926
0.725878456,-0.215625
0.77108902,-0.501856618
0.797995519,-0.644972426
0.691755472,0.120386029
0.720000127,0.051939338
0.746237547,-0.0040625
0.761435179,0.008382353
0.77663281,0.020827206
0.791830442,0.033272059
0.805020839,0.058161765
0.828247408,0.020827206
0.852477594,-0.022729779
0.869324025,-0.038285846
0.846993543,0.162387408
0.888428595,-0.005618107
0.908823529,-0.016507353
0.920006692,0.020827206
0.936207941,0.027049632
0.954416424,0.020827206
0.970617672,0.027049632
0.98474,0.055050551
0.99599485,0.083051471
1.008325003,-0.028952206
1.02223227,0.027049632
1.039437136,0.027049632
1.056642002,0.027049632
1.073846867,0.027049632
1.093058968,0.014604779
1.116285536,-0.022729779
1.139153671,-0.075620404
1.113812337,0.143720129
1.156752815,-0.033619026
1.173635089,-0.022729779
1.197363467,-0.063175551
1.044168474,0.904411765
1.080298692,0.680404412
1.11642891,0.456397059
1.15743384,0.219944853
1.21320628,-0.047619485
1.257365436,-0.346295956
1.29555068,-0.588970588
1.205177343,0.10171875
1.231414763,0.045716912
1.253637715,0.014604779
1.271846198,0.008382353
1.28704383,0.020827206
1.300234227,0.045716912
1.317439093,0.045716912
1.333640341,0.051939338
1.354859676,0.027049632
1.380093479,-0.022729779
1.366329586,0.176387868
1.397083284,-0.056953125
1.407298673,0.013049173
1.428697225,-0.0040625
1.436869536,0.051939338
1.454074402,0.051939338
1.471738064,0.041983456
1.316184571,1.04908318
1.354716302,0.792408088
1.391706763,0.580845588
1.427836982,0.356838235
1.481458813,0.095496324
1.517589032,-0.128511029
1.548701164,-0.32140625
1.585978373,-0.570303309
1.617592314,-0.766309743
1.491638359,0.139053309
1.520886631,0.064384191
1.547124051,0.008382353
1.558450588,0.027049632
0.339400922,0.21
